ID,age,job0,job1,job2,job3,job4,job5,job6,job7,job8,job9,job10,job11,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome0,poutcome1,poutcome2,poutcome3,y
25,0.33766233766233766,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0.0764258348010822,1,0,-1,0.5,5,0.03813450141716052,0.14814814814814814,0.0,0.0,0,0,0,1,0
26,0.3246753246753247,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07883173242786846,1,0,-1,0.36666666666666664,6,0.09121360474104612,0.0,0.0,0.0,0,0,0,1,0
27,0.2597402597402597,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07959435658126486,1,0,0,1.0,8,0.02525122391136305,0.037037037037037035,0.0,0.0,0,0,0,1,0
28,0.22077922077922077,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.07994843208105605,0,0,0,0.6333333333333333,11,0.012625611955681525,0.0,0.0,0.0,0,0,0,1,0
29,0.16883116883116883,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.08318958473299076,1,1,0,0.5333333333333333,11,0.022932233960319504,0.0,0.0,0.0,0,0,0,1,0
30,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,0.0805930310678554,1,0,-1,0.6666666666666666,5,0.044576140170059265,0.0,0.0,0.0,0,0,0,1,0
31,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0.07435585495614912,1,0,-1,0.3333333333333333,6,0.021386240659623808,0.16666666666666666,0.0,0.0,0,0,0,1,0
32,0.2987012987012987,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.08318050587402176,1,0,0,0.13333333333333333,2,0.03452718371553723,0.0,0.010526315789473684,0.007272727272727273,0,1,0,0,0
33,0.16883116883116883,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07184101102173479,1,0,0,0.06666666666666667,2,0.06647771192991497,0.05555555555555555,0.0,0.0,0,0,0,1,0
34,0.12987012987012986,0,1,0,0,0,0,0,0,0,0,0,0,-1,2,0,0.13006373358996243,1,0,-1,0.9,5,0.15846431332130895,0.0,0.0,0.0,0,0,0,1,0
35,0.3246753246753247,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.07670727942912135,0,0,0,0.5333333333333333,11,0.011337284205101777,0.018518518518518517,0.0,0.0,0,0,0,1,0
36,0.37662337662337664,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.07429230294336608,0,0,-1,0.13333333333333333,5,0.054625096624581294,0.0,0.0,0.0,0,0,0,1,0
37,0.5324675324675324,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.07774226935158789,0,0,-1,0.6333333333333333,6,0.017263591857768615,0.018518518518518517,0.0,0.0,0,0,0,1,0
38,0.3246753246753247,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.08596771557750622,1,0,-1,0.1,6,0.05849007987632054,0.018518518518518517,0.0,0.0,0,0,0,1,0
39,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0,0.08305340184845568,0,0,0,0.23333333333333334,7,0.11646482865240917,0.018518518518518517,0.0,0.0,0,0,0,1,0
40,0.4805194805194805,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07137798921431554,0,0,0,0.16666666666666666,2,0.09121360474104612,0.07407407407407407,0.0,0.0,0,0,0,1,0
41,0.4935064935064935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07986672235033501,0,0,-1,0.6333333333333333,6,0.008245297603710384,0.05555555555555555,0.0,0.0,0,0,0,1,0
42,0.5064935064935064,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.07280337007244929,1,0,0,0.13333333333333333,5,0.03272352486472559,0.0,0.4257309941520468,0.014545454545454545,1,0,0,0,0
43,0.38961038961038963,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07287600094420134,0,0,0,0.6333333333333333,8,0.011079618654985829,0.018518518518518517,0.0,0.0,0,0,0,1,0
44,0.38961038961038963,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.08001198409383908,0,0,0,0.3333333333333333,8,0.03478484926565318,0.09259259259259259,0.0,0.0,0,0,0,1,0
45,0.11688311688311688,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0,0.08525956457792384,0,0,0,0.6666666666666666,7,0.05926307652666839,0.0,0.0,0.0,0,0,0,1,0
46,0.36363636363636365,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.07986672235033501,1,0,-1,0.6,5,0.14918835351713475,0.0,0.0,0.0,0,0,0,1,0
47,0.4675324675324675,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.07420151435367603,0,0,-1,0.26666666666666666,5,0.03993816026797217,0.037037037037037035,0.0,0.0,0,0,0,1,0
48,0.5064935064935064,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.07280337007244929,0,0,-1,0.4,5,0.011337284205101777,0.0,0.0,0.0,0,0,0,1,0
49,0.4155844155844156,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.07283968550832531,0,0,0,0.3,7,0.0515331100231899,0.07407407407407407,0.0,0.0,0,0,0,1,0
50,0.15584415584415584,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07931291195322572,1,0,-1,0.23333333333333334,5,0.010821953104869879,0.0,0.0,0.0,0,0,0,1,0
51,0.19480519480519481,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0,0.08093802770867757,1,0,0,0.6,11,0.14867302241690286,0.0,0.0,0.0,0,0,0,1,0
52,0.45454545454545453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07286692208523232,0,0,0,0.6333333333333333,11,0.017521257407884565,0.0,0.0,0.0,0,0,0,1,0
53,0.23376623376623376,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0,0.0735841519437837,0,0,0,0.8,8,0.012367946405565575,0.05555555555555555,0.0,0.0,0,0,0,1,0
54,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,0,0,-1,2,0,0.08310787500226971,1,0,-1,0.36666666666666664,5,0.102035557845916,0.037037037037037035,0.0,0.0,0,0,0,1,0
55,0.16883116883116883,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.08408839177092223,1,0,-1,0.6666666666666666,5,0.008245297603710384,0.0,0.0,0.0,0,0,0,1,0
56,0.5584415584415584,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.10674014489858914,0,0,1,0.16666666666666666,2,0.04844112342179851,0.0,0.0,0.0,0,0,0,1,0
57,0.5584415584415584,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0,0.07282152779038731,0,0,0,0.6333333333333333,4,0.03143519711414584,0.037037037037037035,0.0,0.0,0,0,0,1,0
58,0.38961038961038963,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.09281317524013583,1,0,0,0.36666666666666664,5,0.011594949755217727,0.0,0.0,0.0,0,0,0,1,0
59,0.4675324675324675,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0642783215005538,1,0,-1,0.9333333333333333,5,0.0520484411234218,0.0,0.0,0.0,0,0,0,1,0
60,0.22077922077922077,0,0,0,0,0,0,0,0,0,1,0,0,-1,3,0,0.09027109472881448,1,0,0,0.6333333333333333,4,0.0734346817830456,0.0,0.0,0.0,0,0,0,1,0
61,0.03896103896103896,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.06893577615165326,0,0,-1,0.1,6,0.03581551146611698,0.018518518518518517,0.0,0.0,0,0,0,1,0
62,0.4935064935064935,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.07627149419860912,0,0,-1,0.8666666666666667,6,0.06287039422829167,0.018518518518518517,0.0,0.0,0,0,0,1,0
63,0.45454545454545453,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0.07382020227697783,0,1,0,0.3333333333333333,8,0.06338572532852357,0.037037037037037035,0.0,0.0,0,0,0,1,0
64,0.4155844155844156,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0.0708968096889583,0,1,0,0.6666666666666666,8,0.03942282916774027,0.1111111111111111,0.0,0.0,0,0,0,1,0
65,0.07792207792207792,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0.07349336335409366,1,0,-1,0.6,5,0.08889461479000257,0.0,0.0,0.0,0,0,0,1,0
66,0.3246753246753247,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07219508652152598,1,0,1,0.4666666666666667,5,0.03530018036588508,0.1111111111111111,0.43508771929824563,0.0036363636363636364,1,0,0,0,0
67,0.19480519480519481,0,0,0,0,0,0,0,1,0,0,0,0,-1,2,0,0.07497321736604144,1,0,0,0.4666666666666667,5,0.0260242205617109,0.018518518518518517,0.0,0.0,0,0,0,1,0
68,0.1038961038961039,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0.07532729286583262,1,1,0,0.2,7,0.3779953620200979,0.0,0.0,0.0,0,0,0,1,0
69,0.19480519480519481,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0.07985764349136601,0,0,0,0.2,7,0.06776603968049472,0.0,0.0,0.0,0,0,0,1,0
70,0.4805194805194805,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0.0876291467688341,0,0,1,0.03333333333333333,6,0.03298119041484154,0.0,0.0,0.0,0,0,0,1,0
71,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.0735750730848147,1,0,0,0.43333333333333335,7,0.01958258180881216,0.018518518518518517,0.0,0.0,0,0,0,1,0
72,0.15584415584415584,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.07689793546747045,0,0,0,0.13333333333333333,5,0.044576140170059265,0.0,0.3216374269005848,0.01090909090909091,1,0,0,0,0
73,0.4155844155844156,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.08131933978537577,0,0,0,0.16666666666666666,8,0.03813450141716052,0.018518518518518517,0.11578947368421053,0.0036363636363636364,0,0,1,0,0
74,0.16883116883116883,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.10674922375755815,0,0,0,0.3333333333333333,8,0.03014686936356609,0.037037037037037035,0.0,0.0,0,0,0,1,0
75,0.24675324675324675,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07280337007244929,0,0,0,0.9333333333333333,7,0.03942282916774027,0.05555555555555555,0.0,0.0,0,0,0,1,0
76,0.3116883116883117,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0766074119804623,0,0,0,0.16666666666666666,2,0.051017778922958,0.018518518518518517,0.0,0.0,0,0,0,1,0
77,0.2857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.07562689521180978,1,0,0,0.16666666666666666,5,0.052821437773769644,0.0,0.41169590643274856,0.007272727272727273,1,0,0,0,0
78,0.3116883116883117,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.07949448913260582,1,0,-1,0.43333333333333335,5,0.19634114918835352,0.018518518518518517,0.0,0.0,0,0,0,1,0
79,0.18181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0.07443756468687016,1,0,0,0.4,5,0.2071631022932234,0.0,0.0,0.0,0,0,0,1,0
80,0.3246753246753247,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.07564505292974778,1,0,0,0.23333333333333334,5,0.03993816026797217,0.018518518518518517,0.0,0.0,0,0,0,1,0
81,0.4025974025974026,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11324968677936557,1,0,0,0.6333333333333333,11,0.03607317701623293,0.0,0.0,0.0,0,0,0,1,0
82,0.37662337662337664,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09519183629001507,1,0,-1,0.4,5,0.03658850811646483,0.018518518518518517,0.0,0.0,0,0,0,1,0
83,0.23376623376623376,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.06531331142302035,0,0,-1,0.8666666666666667,5,0.0244782272610152,0.0,0.0,0.0,0,0,0,1,0
84,0.2597402597402597,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0.07099667713761734,1,0,0,0.5666666666666667,5,0.0038649832517392425,0.037037037037037035,0.0,0.0,0,0,0,1,0
85,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,0,0,-1,2,0,0.07280337007244929,1,0,0,0.7333333333333333,7,0.1254831229064674,0.07407407407407407,0.0,0.0,0,0,0,1,0
86,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0.07068799593267118,1,0,0,0.3333333333333333,5,0.03426951816542129,0.037037037037037035,0.0,0.0,0,0,0,1,0
87,0.33766233766233766,0,0,0,0,1,0,0,0,0,0,0,0,-1,2,0,0.07073339022751621,1,1,0,0.4,5,0.00979129090440608,0.0,0.4245614035087719,0.007272727272727273,1,0,0,0,0
88,0.16883116883116883,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07329362845677555,1,0,0,0.5666666666666667,5,0.06158206647771193,0.09259259259259259,0.0,0.0,0,0,0,1,0
89,0.24675324675324675,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.08445154612968242,1,0,-1,0.6333333333333333,5,0.053852099974233444,0.0,0.0,0.0,0,0,0,1,0
90,0.23376623376623376,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,0.07856844551776733,0,0,0,0.4,2,0.014429270806493172,0.0,0.0,0.0,0,0,0,1,0
91,0.2987012987012987,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.07994843208105605,1,0,0,0.23333333333333334,5,0.076526668384437,0.018518518518518517,0.0,0.0,0,0,0,1,0
92,0.4675324675324675,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0.09343053765002815,1,0,1,0.6,11,0.022674568410203554,0.0,0.2222222222222222,0.0036363636363636364,1,0,0,0,0
93,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0.07803279283859604,1,1,0,0.6333333333333333,4,0.029373872713218244,0.037037037037037035,0.0,0.0,0,0,0,1,0
94,0.23376623376623376,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07280337007244929,1,1,0,0.3333333333333333,5,0.024220561710899254,0.0,0.0,0.0,0,0,0,1,0
95,0.35064935064935066,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.07136891035534654,1,0,1,0.9333333333333333,7,0.08760628703942283,0.0,0.0,0.0,0,0,0,1,0
96,0.16883116883116883,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.09141503095890909,1,0,0,0.5666666666666667,11,0.06982736408142232,0.07407407407407407,0.0,0.0,0,0,0,1,0
97,0.3116883116883117,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0.07284876436729432,1,0,-1,0.4,5,0.21978871424890492,0.0,0.0,0.0,0,0,0,1,0
98,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12006790986508815,1,0,0,0.6333333333333333,11,0.043287812419479516,0.037037037037037035,0.0,0.0,0,0,0,1,0
99,0.2727272727272727,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.07839594719735624,0,0,1,0.23333333333333334,12,0.043803143519711416,0.0,0.0,0.0,0,0,0,1,0
100,0.44155844155844154,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.07653478110871026,1,0,0,0.06666666666666667,2,0.04637979902087091,0.037037037037037035,0.23508771929824562,0.03636363636363636,0,1,0,0,0
101,0.18181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.07613531131407404,1,0,0,0.3333333333333333,5,0.055140427724813194,0.018518518518518517,0.32397660818713453,0.01090909090909091,1,0,0,0,0
102,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.07445572240480816,0,0,0,0.13333333333333333,2,0.07137335738211802,0.0,0.19883040935672514,0.007272727272727273,1,0,0,0,0
103,0.2077922077922078,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.07959435658126486,1,1,0,0.16666666666666666,5,0.04148415356866787,0.0,0.0,0.0,0,0,0,1,0
104,0.16883116883116883,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07847765692807727,1,0,0,0.43333333333333335,5,0.03530018036588508,0.037037037037037035,0.0,0.0,0,0,0,1,0
105,0.3246753246753247,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.07346612677718664,0,0,0,0.03333333333333333,2,0.04689513012110281,0.018518518518518517,0.0,0.0,0,0,0,1,0
106,0.19480519480519481,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07280337007244929,1,0,0,0.5333333333333333,11,0.20845143004380315,0.037037037037037035,0.2128654970760234,0.0036363636363636364,0,1,0,0,0
107,0.1038961038961039,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0796579085940479,1,0,-1,0.9,5,0.01571759855707292,0.0,0.0,0.0,0,0,0,1,0
108,0.36363636363636365,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07286692208523232,0,0,-1,0.5333333333333333,6,0.028343210512754444,0.018518518518518517,0.0,0.0,0,0,0,1,0
109,0.3246753246753247,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07223140195740199,1,0,-1,0.36666666666666664,5,0.04122648801855192,0.05555555555555555,0.0,0.0,0,0,0,1,0
110,0.22077922077922077,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.07764240190292884,1,0,-1,0.16666666666666666,5,0.2066477711929915,0.0,0.0,0.0,0,0,0,1,0
111,0.16883116883116883,0,0,0,0,0,0,0,1,0,0,0,0,-1,2,0,0.07431046066130409,1,0,0,0.3333333333333333,5,0.05849007987632054,0.0,0.0,0.0,0,0,0,1,0
112,0.5194805194805194,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0.0733753381874966,0,0,0,0.5666666666666667,11,0.1311517650090183,0.0,0.0,0.0,0,0,0,1,0
113,0.45454545454545453,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0.07500953280191745,1,0,0,0.2,7,0.01700592630765267,0.018518518518518517,0.0,0.0,0,0,0,1,0
114,0.16883116883116883,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,0.09099740344633486,0,0,0,0.6,11,0.03014686936356609,0.0,0.0,0.0,0,0,0,1,0
115,0.7272727272727273,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0.11739872532820075,0,0,1,0.6666666666666666,10,0.03323885596495749,0.037037037037037035,0.0,0.0,0,0,0,1,0
116,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,-1,2,0,0.07492782307119641,1,0,0,0.23333333333333334,5,0.03581551146611698,0.0,0.4046783625730994,0.0036363636363636364,0,1,0,0,0
117,0.2077922077922078,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0.09228660141993354,1,0,-1,0.4,5,0.03555784591600103,0.0,0.0,0.0,0,0,0,1,0
118,0.2597402597402597,0,1,0,0,0,0,0,0,0,0,0,0,-1,2,0,0.09015306956221741,1,0,0,1.0,7,0.01906725070858026,0.05555555555555555,0.0,0.0,0,0,0,1,0
119,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0.07837778947941823,0,0,0,0.9333333333333333,8,0.012883277505797475,0.037037037037037035,0.0,0.0,0,0,0,1,0
120,0.44155844155844154,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.07280337007244929,0,0,0,0.2,8,0.021128575109507858,0.018518518518518517,0.0,0.0,0,0,0,1,0
121,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0.08850071722985856,1,0,0,0.16666666666666666,4,0.1234217985055398,0.0,0.0,0.0,0,0,0,1,0
122,0.2727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06888130299783923,1,0,-1,0.23333333333333334,5,0.04096882246843597,0.037037037037037035,0.0,0.0,0,0,0,1,0
123,0.2987012987012987,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.07559965863490277,0,0,0,1.0,7,0.018809585158464315,0.0,0.0,0.0,0,0,0,1,0
124,0.5454545454545454,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0859314001416302,0,0,0,0.6666666666666666,8,0.0729193506828137,0.09259259259259259,0.0,0.0,0,0,0,1,0
125,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.07969422402992392,0,0,0,0.23333333333333334,8,0.06570471527956712,0.018518518518518517,0.0,0.0,0,0,0,1,0
126,0.16883116883116883,0,0,0,0,0,0,0,0,0,1,0,0,-1,3,0,0.07501861166088646,0,0,0,0.8,8,0.043803143519711416,0.05555555555555555,0.0,0.0,0,0,0,1,0
127,0.2597402597402597,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.07401085831532693,1,0,-1,0.8666666666666667,5,0.06879670188095852,0.0,0.0,0.0,0,0,0,1,0
128,0.15584415584415584,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.083661685399379,0,0,-1,0.8666666666666667,5,0.03787683586704458,0.0,0.0,0.0,0,0,0,1,0
129,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0.08796506455068727,1,0,-1,0.5666666666666667,6,0.04148415356866787,0.018518518518518517,0.0,0.0,0,0,0,1,0
130,0.5064935064935064,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0.07828700088972818,0,0,0,0.6,11,0.04818345787168256,0.0,0.0,0.0,0,0,0,1,0
131,0.4675324675324675,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0.07448295898171518,1,0,1,0.4,5,0.10641587219788715,0.09259259259259259,0.0,0.0,0,0,0,1,0
132,0.35064935064935066,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0,0.07059720734298114,0,1,0,0.23333333333333334,7,0.044060809069827366,0.018518518518518517,0.0,0.0,0,0,0,1,0
133,0.2987012987012987,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.0708968096889583,1,1,-1,0.7333333333333333,5,0.054109765524349394,0.0,0.0,0.0,0,0,0,1,0
134,0.23376623376623376,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0747190093149093,1,0,-1,0.26666666666666666,5,0.023962896160783304,0.018518518518518517,0.0,0.0,0,0,0,1,0
135,0.38961038961038963,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.07347520563615564,0,0,0,0.03333333333333333,2,0.05179077557330585,0.0,0.0,0.0,0,0,0,1,0
136,0.07792207792207792,0,0,0,0,0,0,0,0,0,1,0,0,-1,3,0,0.07289415866213934,1,0,0,0.5666666666666667,5,0.02009791290904406,0.018518518518518517,0.4304093567251462,0.007272727272727273,0,1,0,0,0
